9,3,1,1,3,0.02411
10,3,1,1,3,0.30365
11,3,1,1,3,0.03125
12,3,1,1,1,1.43792
13,3,1,1,1,0.8233
14,3,1,1,3,0.01027
15,3,1,1,3,0.12202
16,3,1,1,2,1.25965
17,3,1,1,3,0.001
18,3,1,1,3,0.00717
19,3,1,1,3,0.00809
20,3,1,1,3,0.00363
21,3,1,1,3,0.00181
22,3,1,1,3,0.00114
23,3,1,1,3,0.00473
24,3,1,1,3,0.00372
25,3,1,1,3,0.001
26,3,1,1,3,0.001
27,3,1,1,3,0.01898
28,3,1,1,3,0.12024
29,3,1,1,3,0.06386
30,3,1,1,3,0.38706
31,3,1,1,1,1.32787
32,3,1,1,2,285
33,3,1,1,2,15.7819
34,3,1,1,2,8.13932
35,3,1,1,2,4.69502
36,3,1,1,2,4.95283
37,3,1,1,2,59.7855
38,3,1,1,3,0.01442
39,3,1,1,3,0.01729
40,3,1,1,1,1.061
41,3,1,1,3,0.22788
42,3,1,1,3,0.001
43,3,1,0,-,0.80927
1,4,1,1,3,0.42442
2,4,1,1,3,0.01638
3,4,1,1,3,0.38374
4,4,1,1,3,0.07046
5,4,1,1,3,0.06214
6,4,1,1,3,0.01263
7,4,1,1,3,0.37608
8,4,1,1,3,0.08313
9,4,1,1,1,0.79388
10,4,1,1,3,0.29566
11,4,1,1,2,3.47078
12,4,1,1,3,0.03259
13,4,1,1,3,0.07595
14,4,1,1,3,0.49504
15,4,1,1,3,0.53213
16,4,1,1,3,0.188
17,4,1,1,3,0.00219
18,4,1,1,3,0.00434
19,4,1,1,3,0.00984
20,4,1,1,3,0.00335
21,4,1,1,3,0.00294
22,4,1,1,1,0.68309
23,4,1,1,3,0.00275
24,4,1,1,3,0.00536
25,4,1,1,3,0.00278
26,4,1,1,3,0.00268
27,4,1,1,3,0.16763
28,4,1,1,3,0.03058
29,4,1,1,3,0.01151
30,4,1,1,3,0.05313
31,4,1,1,1,1.42001
32,4,1,1,2,13.2032
33,4,1,1,2,55.8744
34,4,1,1,2,10.4204
35,4,1,1,1,2.15795
36,4,1,1,2,196
37,4,1,1,3,0.46712
38,4,1,1,2,2.45259
39,4,1,1,3,0.05429
40,4,1,1,2,41.2364
41,4,1,1,3,0.07746
42,4,1,0,-,5.13435
43,4,1,0,-,0.05098
1,5,1,0,-,0.04914
2,5,1,1,3,0.00745
3,5,1,1,3,0.0839
4,5,1,1,1,2.14726
5,5,1,1,3,0.01163
6,5,1,1,3,0.07927
7,5,1,1,3,0.09594
8,5,1,1,3,0.02297
9,5,1,1,3,0.13048
10,5,1,1,2,5.03599
11,5,1,1,1,0.57012
12,5,1,1,3,0.06328
13,5,1,1,3,0.33248
14,5,1,1,2,46.9368
15,5,1,1,3,0.55387
16,5,1,1,3,0.02243
17,5,1,1,3,0.0074
18,5,1,1,3,0.001
19,5,1,1,3,0.0028
20,5,1,1,3,0.01786
21,5,1,1,3,0.00406
22,5,1,1,3,0.01045
23,5,1,1,3,0.00276
24,5,1,1,3,0.001
25,5,1,1,3,0.01423
26,5,1,1,3,0.0141
27,5,1,1,3,0.04019
28,5,1,1,3,0.04405
29,5,1,1,1,1.14716
30,5,1,1,1,0.56734
31,5,1,1,3,0.28343
32,5,1,1,3,0.07122
33,5,1,1,2,19.5972
34,5,1,1,2,57.3438
35,5,1,1,2,55.748
36,5,1,1,2,5.31006
37,5,1,1,3,0.05158
38,5,1,1,1,0.73732
39,5,1,1,3,0.07922
40,5,1,1,2,2.41315
41,5,1,1,3,0.00679
42,5,1,1,2,5.29638
43,5,1,1,3,0.08581
1,6,1,1,3,0.05151
2,6,1,1,3,0.05161
3,6,1,1,3,0.15719
4,6,1,1,1,1.43152
5,6,1,1,3,0.1402
6,6,1,1,3,0.00715
7,6,1,1,3,0.11937
8,6,1,1,3,0.02023
9,6,1,1,3,0.17839
10,6,1,1,3,0.05345
11,6,1,1,2,3.62942
12,6,1,1,3,0.3055
13,6,1,1,3,0.17493
14,6,1,1,2,5.09086
15,6,1,1,3,0.42942
16,6,1,1,3,0.5162
17,6,1,1,3,0.03306
18,6,1,1,3,0.001
19,6,1,1,3,0.00959
20,6,1,1,3,0.00313
21,6,1,1,3,0.02849
22,6,1,1,3,0.02263
23,6,1,1,3,0.00323
24,6,1,1,3,0.001
25,6,1,1,3,0.001
26,6,1,1,3,0.01868
27,6,1,1,2,8.23422
28,6,1,1,3,0.00263
29,6,1,1,1,0.87535
30,6,1,1,3,0.16919
31,6,1,1,1,0.88637
32,6,1,1,3,0.32781
33,6,1,1,2,2.97867
34,6,1,1,2,3.08982
35,6,1,1,2,5.20364
36,6,1,1,2,45.9845
37,6,1,1,3,0.08968
38,6,1,1,3,0.08803
39,6,1,1,3,0.00784
40,6,1,1,3,0.01429
41,6,1,1,3,0.00772
42,6,1,1,3,0.12283
43,6,1,1,1,2.14946
1,7,1,1,3,0.52671
2,7,1,1,3,0.04947
3,7,1,1,3,0.17555
4,7,1,1,3,0.02665
5,7,1,1,1,0.80724
6,7,1,1,3,0.01094
7,7,1,1,3,0.15328
8,7,1,1,3,0.00839
9,7,1,1,3,0.05702
10,7,1,1,1,2.32722
11,7,1,1,1,0.95042
12,7,1,1,2,24.2756
13,7,1,1,3,0.11305
14,7,1,1,2,42.9714
15,7,1,1,1,2.15095
16,7,1,1,3,0.00849
17,7,1,1,3,0.08778
18,7,1,1,3,0.00736
19,7,1,1,3,0.00142
20,7,1,1,3,0.1024
21,7,1,1,3,0.00173
22,7,1,1,3,0.01147
23,7,1,1,3,0.01287
24,7,1,1,3,0.00167
25,7,1,1,3,0.01189
26,7,1,1,3,0.02017
27,7,1,1,3,0.00949
28,7,1,1,1,1.21955
29,7,1,1,3,0.24726
30,7,1,1,3,0.15244
31,7,1,1,3,0.0693
32,7,1,1,1,2.24089
33,7,1,1,2,13.7738
34,7,1,1,2,62.3062
35,7,1,1,2,21.0779
36,7,1,1,2,8.17185
37,7,1,1,3,0.008
38,7,1,1,3,0.04196
39,7,1,1,3,0.01102
40,7,1,1,2,2.15885
41,7,1,1,3,0.01055
42,7,1,1,3,0.15454
43,7,1,1,3,0.08805
1,8,1,1,3,0.08896
2,8,1,1,3,0.11052
3,8,1,1,3,0.0195
4,8,1,1,3,0.03703
5,8,1,1,2,10.5921
6,8,1,1,3,0.08804
7,8,1,1,3,0.036
8,8,1,1,3,0.00994
9,8,1,1,3,0.02616
10,8,1,1,3,0.16976
11,8,1,1,1,1.31331
12,8,1,1,1,0.87703
13,8,1,1,3,0.0191
14,8,1,1,3,0.18882
15,8,1,1,1,0.61358
16,8,1,1,3,0.01713
17,8,1,1,3,0.07003
18,8,1,1,3,0.04182
19,8,1,1,3,0.00316
20,8,1,1,3,0.00313
21,8,1,1,3,0.0165
22,8,1,1,3,0.001
23,8,1,1,3,0.02619
24,8,1,1,3,0.001
25,8,1,1,3,0.00603
26,8,1,1,3,0.00297
27,8,1,1,2,3.62072
28,8,1,1,3,0.02706
29,8,1,1,3,0.35645
30,8,1,1,3,0.00885
31,8,1,1,3,0.02021
32,8,1,1,3,0.09678
33,8,1,1,2,14.7876
34,8,1,1,2,293
35,8,1,1,2,291
36,8,1,1,1,2.26553
37,8,1,1,1,1.43075
38,8,1,1,3,0.07077
39,8,1,1,3,0.00205
40,8,1,1,3,0.05404
41,8,1,1,3,0.05561
42,8,1,1,3,0.01888
43,8,1,1,3,0.00462
1,9,1,1,3,0.0694
2,9,1,1,3,0.28442
3,9,1,1,3,0.34078
4,9,1,1,3,0.0382
5,9,1,1,2,10.3995
6,9,1,1,3,0.0039
7,9,1,1,3,0.05419
8,9,1,1,1,0.60123
9,9,1,1,3,0.3543
10,9,1,1,2,8.04774
11,9,1,2,2,10.47
12,9,1,1,1,0.42506
13,9,1,1,2,31.6961
14,9,1,1,1,1.81001
15,9,1,1,3,0.01924
16,9,1,1,3,0.00789
17,9,1,1,2,10.4415
18,9,1,1,3,0.02256
19,9,1,1,3,0.001
20,9,1,1,3,0.0042
21,9,1,1,3,0.02694
22,9,1,1,3,0.001
23,9,1,1,1,0.30123
24,9,1,1,3,0.00109
25,9,1,1,3,0.00678
26,9,1,1,1,1.21475
27,9,1,1,3,0.52758
28,9,1,1,3,0.51525
29,9,1,1,3,0.40251
30,9,1,1,3,0.13934
31,9,1,1,2,3.80399
32,9,1,1,3,0.02979
33,9,1,1,2,15.8931
34,9,1,1,2,43.1423
35,9,1,1,2,3.8038
36,9,1,1,2,293
37,9,1,1,2,2.16903
38,9,1,1,3,0.42785
39,9,1,1,3,0.01022
40,9,1,1,3,0.06096
41,9,1,1,3,0.00489
42,9,1,1,3,0.01557
43,9,1,1,3,0.03635
1,10,1,1,1,1.3158
2,10,1,1,1,1.84191
3,10,1,1,2,7.82397
4,10,1,1,3,0.03813
5,10,1,1,2,2.45746
6,10,1,1,3,0.01221
7,10,1,1,3,0.01408
8,10,1,1,3,0.01276
9,10,1,1,2,7.32006
10,10,1,1,2,2.54802
11,10,1,2,1,2.05829
12,10,1,1,1,0.88198
13,10,1,1,3,0.31671
14,10,1,2,1,0.41623
15,10,1,1,3,0.21423
16,10,1,1,3,0.08766
17,10,1,1,3,0.25887
18,10,1,1,3,0.082
19,10,1,1,3,0.01376
20,10,1,1,3,0.00293
21,10,1,1,3,0.06935
22,10,1,1,3,0.00491
23,10,1,1,3,0.01598
24,10,1,1,3,0.01733
25,10,1,1,3,0.0705
26,10,1,1,3,0.04872
27,10,1,1,3,0.13286
28,10,1,1,2,5.31351
29,10,1,1,3,0.14998
30,10,1,1,2,1.48611
31,10,1,1,1,2.3492
32,10,1,1,3,0.10653
33,10,1,1,1,0.94554
34,10,1,1,1,0.56113
35,10,1,1,3,0.08928
36,10,1,1,3,0.07332
37,10,1,1,3,0.03859
38,10,1,1,3,0.01424
39,10,1,1,3,0.01107
40,10,1,1,3,0.02287
41,10,1,1,3,0.14855
42,10,1,1,3,0.03802
43,10,1,1,3,0.00391
1,11,1,1,2,2.41292
2,11,1,1,3,0.1025
3,11,1,1,2,10.3647
4,11,1,1,2,3.41577
5,11,1,1,1,0.39413
6,11,1,1,3,0.00444
7,11,1,1,3,0.02849
8,11,1,1,3,0.00733
9,11,1,2,2,1.21413
10,11,1,1,3,0.47418
11,11,1,2,2,56.4746
12,11,1,2,1,0.65652
13,11,1,1,2,13.6194
14,11,1,1,2,4.96703
15,11,1,1,3,0.00748
16,11,1,1,3,0.00648
17,11,1,1,3,0.21676
18,11,1,1,3,0.01155
19,11,1,1,3,0.00331
20,11,1,1,3,0.00973
21,11,1,1,3,0.02765
22,11,1,1,3,0.00773
23,11,1,1,3,0.04711
24,11,1,1,3,0.13858
25,11,1,1,3,0.42519
26,11,1,1,1,0.79215
27,11,1,1,1,1.82207
28,11,1,1,2,4.96288
29,11,1,1,3,0.31933
30,11,1,1,2,15.6739
31,11,1,1,3,0.05955
32,11,1,1,3,0.01493
33,11,1,1,3,0.2728
34,11,1,1,2,3.61187
35,11,1,1,1,1.27496
36,11,1,1,2,3.80362
37,11,1,1,3,0.22233
38,11,1,1,3,0.001
39,11,1,1,3,0.02387
40,11,1,1,3,0.38394
41,11,1,1,3,0.00653
42,11,1,1,1,0.28059
43,11,1,1,3,0.01959
1,12,1,1,2,5.1063
2,12,1,1,1,1.26437
3,12,1,1,2,42.4366
4,12,1,1,2,2.25109
5,12,1,1,3,0.00846
6,12,1,1,3,0.08086
7,12,1,1,3,0.01323
8,12,1,1,3,0.01978
9,12,1,2,2,1.82603
10,12,1,2,1,1.40896
11,12,1,1,2,293
12,12,1,2,2,2.84629
13,12,1,1,1,0.81358
14,12,1,2,2,3.4181
15,12,1,2,3,0.00254
16,12,1,2,2,1.47002
17,12,1,1,3,0.01604
18,12,1,1,3,0.00798
19,12,1,1,3,0.00799
20,12,1,1,3,0.01459
21,12,1,1,2,1.77424
22,12,1,1,3,0.01303
23,12,1,1,2,29.3549
24,12,1,1,3,0.03212
25,12,1,1,3,0.01843
26,12,1,2,1,1.31052
27,12,1,2,3,0.14396
28,12,1,1,2,42.4923
29,12,1,2,2,3.70447
30,12,1,2,3,0.12923
31,12,1,2,1,0.66812
32,12,1,1,3,0.01899
33,12,1,1,2,8.1855
34,12,1,1,3,0.07094
35,12,1,1,3,0.01461
36,12,1,1,3,0.03469
37,12,1,1,3,0.00328
38,12,1,1,3,0.00213
39,12,1,1,3,0.07288
40,12,1,1,3,0.01205
41,12,1,1,3,0.02313
42,12,1,1,3,0.00644
43,12,1,1,3,0.02831
1,13,1,1,2,2.16158
2,13,1,1,2,2.27462
3,13,1,1,2,186.874
4,13,1,1,1,0.65459
5,13,1,1,3,0.00724
6,13,1,1,1,0.90285
7,13,1,2,3,0.0087
8,13,1,1,3,0.17743
9,13,1,2,2,5.90005
10,13,1,2,3,0.42461
11,13,1,1,2,293.44
12,13,1,1,3,0.2221
13,13,1,1,1,2.16754
14,13,1,1,1,0.81714
15,13,1,1,3,0.01286
16,13,1,1,3,0.01524
17,13,1,1,3,0.01898
18,13,1,1,3,0.02074
19,13,1,1,3,0.02107
20,13,1,1,3,0.05957
21,13,1,1,3,0.00749
22,13,1,1,3,0.03066
23,13,1,1,2,27.7191
24,13,1,2,3,0.04446
25,13,1,2,3,0.01455
26,13,1,2,2,1.14535
27,13,1,2,3,0.07567
28,13,1,2,1,2.01937
29,13,1,2,2,1.43655
30,13,1,1,3,0.02369
31,13,1,2,3,0.03692
32,13,1,1,3,0.00481
33,13,1,1,3,0.09803
34,13,1,1,3,0.06947
35,13,1,1,1,0.86658
36,13,1,1,3,0.34443
37,13,1,1,3,0.07181
38,13,1,1,3,0.00234
39,13,1,1,1,0.7228
40,13,1,1,3,0.00724
41,13,1,1,3,0.00875
42,13,1,1,3,0.02181
43,13,1,1,1,0.31723
1,14,1,1,3,0.38332
2,14,1,1,2,61.0131
3,14,1,1,1,1.4852
4,14,1,1,2,1.99724
5,14,1,1,3,0.01593
6,14,1,1,1,1.24512
7,14,1,1,3,0.0135
8,14,1,1,1,0.65499
9,14,1,1,3,0.03519
10,14,1,1,2,1.1114
11,14,1,2,2,10.6105
12,14,1,2,3,0.54532
13,14,1,1,1,0.5255
14,14,1,1,3,0.02979
15,14,1,1,3,0.00386
16,14,1,1,3,0.09654
17,14,1,1,3,0.24863
18,14,1,1,3,0.00653
19,14,1,1,3,0.08997
20,14,1,1,3,0.18249
21,14,1,2,3,0.04553
22,14,1,1,3,0.07461
23,14,1,2,2,2.80073
24,14,1,2,1,1.99934
25,14,1,1,3,0.06903
26,14,1,2,3,0.04897
27,14,1,1,3,0.16964
28,14,1,1,3,0.05887
29,14,1,2,3,0.06578
30,14,1,2,2,29.0272
31,14,1,2,3,0.02537
32,14,1,1,3,0.0138
33,14,1,1,3,0.13725
34,14,1,1,3,0.14809
35,14,1,1,3,0.53862
36,14,1,1,3,0.30156
37,14,1,1,3,0.02085
38,14,1,1,3,0.01451
39,14,1,1,3,0.00836
40,14,1,1,3,0.01874
41,14,1,1,3,0.02597
42,14,1,1,3,0.04925
43,14,1,1,3,0.01936
1,15,1,1,1,1.47034
2,15,1,1,1,0.91087
3,15,1,1,3,0.09812
4,15,1,1,1,2.16647
5,15,1,1,3,0.02569
6,15,1,1,1,0.56638
7,15,1,1,3,0.01892
8,15,1,1,3,0.0332
9,15,1,1,3,0.16934
10,15,1,1,3,0.00814
11,15,1,2,2,1.49207
12,15,1,2,3,0.51539
13,15,1,1,1,1.1028
14,15,1,2,3,0.00655
15,15,1,1,3,0.001
16,15,1,1,3,0.03315
17,15,1,1,3,0.15795
18,15,1,1,3,0.22922
19,15,1,1,3,0.01131
20,15,1,1,1,0.56976
21,15,1,2,3,0.31708
22,15,1,2,3,0.04072
23,15,1,2,3,0.01318
24,15,1,2,2,2.374
25,15,1,2,3,0.03252
26,15,1,2,3,0.02555
27,15,1,2,3,0.041
28,15,1,2,2,2.09704
29,15,1,1,3,0.01829
30,15,1,1,3,0.01945
31,15,1,1,3,0.03274
32,15,1,1,1,1.03063
33,15,1,1,3,0.1191
34,15,1,1,2,2.39442
35,15,1,1,3,0.02842
36,15,1,1,1,0.88024
37,15,1,1,3,0.00363
38,15,1,1,3,0.01957
39,15,1,1,1,1.07042
40,15,1,1,3,0.00741
41,15,1,1,1,0.88506
42,15,1,1,3,0.27195
43,15,1,1,3,0.00206
1,16,1,1,2,3.58613
2,16,1,1,2,52.7458
3,16,1,1,3,0.08647
4,16,1,1,1,1.13895
5,16,1,1,3,0.15342
6,16,1,1,3,0.00261
7,16,1,1,3,0.00295
8,16,1,1,3,0.04829
9,16,1,1,3,0.02926
10,16,1,1,3,0.14536
11,16,1,1,1,1.82127
12,16,1,1,3,0.03075
13,16,1,1,3,0.10995
14,16,1,1,3,0.43474
15,16,1,1,3,0.001
16,16,1,1,3,0.0064
17,16,1,1,3,0.02724
18,16,1,1,3,0.04554
19,16,1,1,3,0.00707
20,16,1,1,3,0.0873
21,16,1,1,3,0.08275
22,16,1,2,2,5.05478
23,16,1,1,1,0.5685
24,16,1,2,1,0.84565
25,16,1,1,3,0.00922
26,16,1,2,3,0.00329
27,16,1,2,3,0.01044
28,16,1,2,3,0.04746
29,16,1,1,3,0.0188
30,16,1,1,3,0.01267
31,16,1,1,3,0.001
32,16,1,1,1,0.8142
33,16,1,1,3,0.00917
34,16,1,1,1,0.90623
35,16,1,1,3,0.08276
36,16,1,1,3,0.00995
37,16,1,1,2,1.40391
38,16,1,1,2,30.1994
39,16,1,1,2,7.13348
40,16,1,1,3,0.00391
41,16,1,1,3,0.40938
42,16,1,1,3,0.0289
43,16,1,1,3,0.03464
1,17,1,1,2,17.6369
2,17,1,1,3,0.30241
3,17,1,1,1,0.70809
4,17,1,1,2,1.81052
5,17,1,1,3,0.00398
6,17,1,1,3,0.01347
7,17,1,1,3,0.01556
8,17,1,2,3,0.00784
9,17,1,2,3,0.01553
10,17,1,2,3,0.00494
11,17,1,1,3,0.07168
12,17,1,1,3,0.0119
13,17,1,2,3,0.04953
14,17,1,1,3,0.04847
15,17,1,2,3,0.001
16,17,1,1,3,0.07994
17,17,1,1,3,0.01276
18,17,1,1,3,0.01917
19,17,1,1,3,0.10681
20,17,1,1,3,0.01961
21,17,1,2,3,0.00891
22,17,1,2,3,0.24908
23,17,1,1,3,0.02734
24,17,1,2,3,0.046
25,17,1,2,2,5.55203
26,17,1,1,3,0.001
27,17,1,2,2,5.03966
28,17,1,2,3,0.01739
29,17,1,1,3,0.08999
30,17,1,2,2,3.05858
31,17,1,1,3,0.00223
32,17,1,1,3,0.07205
33,17,1,1,3,0.12164
34,17,1,1,3,0.01658
35,17,1,1,2,54.3481
36,17,1,1,3,0.08962
37,17,1,1,3,0.01463
38,17,1,1,2,32.496
39,17,1,1,3,0.07968
40,17,1,1,3,0.0242
41,17,1,1,3,0.03155
42,17,1,1,3,0.00805
43,17,1,1,3,0.0085
1,18,1,1,2,293
2,18,1,1,2,5.89172
3,18,1,1,2,2.99141
4,18,1,1,3,0.14745
5,18,1,1,3,0.01446
6,18,1,1,3,0.00543
7,18,1,2,3,0.01238
8,18,1,2,3,0.43613
9,18,1,1,3,0.04019
10,18,1,2,2,1.33753
11,18,1,1,3,0.01785
12,18,1,1,3,0.00669
13,18,1,1,3,0.05083
14,18,1,1,3,0.05317
15,18,1,1,3,0.05921
16,18,1,1,3,0.00955
17,18,1,1,3,0.00765
18,18,1,1,3,0.001
19,18,1,2,3,0.02162
20,18,1,1,3,0.05234
21,18,1,2,1,0.81541
22,18,1,1,3,0.09991
23,18,1,2,2,9.32569
24,18,1,2,3,0.00935
25,18,1,2,2,61.8772
26,18,1,2,2,8.40514
27,18,1,1,3,0.01428
28,18,1,2,2,3.01531
29,18,1,1,3,0.00276
30,18,1,1,3,0.04169
31,18,1,1,3,0.01049
32,18,1,1,3,0.01424
33,18,1,1,3,0.07983
34,18,1,1,3,0.16673
35,18,1,1,3,0.02407
36,18,1,1,3,0.00854
37,18,1,1,1,0.69407
38,18,1,1,3,0.412
39,18,1,1,3,0.001
40,18,1,1,2,1.4256
41,18,1,1,3,0.01819
42,18,1,1,3,0.0077
43,18,1,1,3,0.04538
1,19,1,1,2,293
2,19,1,1,3,0.15466
3,19,1,1,1,1.31359
4,19,1,1,2,16.1586
5,19,1,1,3,0.35119
6,19,1,1,3,0.001
7,19,1,2,3,0.03212
8,19,1,1,3,0.0091
9,19,1,1,3,0.01434
10,19,1,1,3,0.01085
11,19,1,2,3,0.02159
12,19,1,1,3,0.02889
13,19,1,1,3,0.001
14,19,1,1,2,46.9677
15,19,1,2,3,0.001
16,19,1,2,1,0.88104
17,19,1,1,3,0.08195
18,19,1,1,3,0.00851
19,19,1,1,3,0.12965
20,19,1,2,2,7.32722
21,19,1,1,3,0.03559
22,19,1,1,3,0.1501
23,19,1,1,3,0.02985
24,19,1,2,2,56.1043
25,19,1,1,3,0.0147
26,19,1,2,3,0.13725
27,19,1,2,3,0.24592
28,19,1,2,3,0.46662
29,19,1,1,1,0.69321
30,19,1,1,3,0.00768
31,19,1,1,3,0.04109
32,19,1,1,3,0.00208
33,19,1,1,3,0.13579
34,19,1,1,3,0.001
35,19,1,1,3,0.01011
36,19,1,1,3,0.00273
37,19,1,1,3,0.044
38,19,1,1,3,0.44004
39,19,1,1,3,0.01924
40,19,1,1,3,0.02008
41,19,1,1,3,0.00995
42,19,1,1,3,0.001
43,19,1,1,3,0.00869
1,20,1,1,3,0.02001
2,20,1,1,2,3.71705
3,20,1,1,2,15.7022
4,20,1,1,1,0.56377
5,20,1,1,3,0.15307
6,20,1,1,3,0.20509
7,20,1,1,3,0.00583
8,20,1,2,3,0.03136
9,20,1,1,2,1.19042
10,20,1,1,3,0.02272
11,20,1,1,3,0.15969
12,20,1,1,3,0.06705
13,20,1,1,3,0.02403
14,20,1,1,1,0.8895
15,20,1,2,3,0.00295
16,20,1,1,3,0.00964
17,20,1,1,3,0.03049
18,20,1,2,3,0.10965
19,20,1,1,3,0.00221
20,20,1,2,2,3.59462
21,20,1,1,3,0.10173
22,20,1,2,3,0.41974
23,20,1,1,3,0.48304
24,20,1,2,2,293
25,20,1,1,3,0.00205
26,20,1,1,3,0.19813
27,20,1,2,3,0.02004
28,20,1,1,3,0.04825
29,20,1,1,3,0.00698
30,20,1,1,3,0.00796
31,20,1,1,3,0.0066
32,20,1,1,3,0.26475
33,20,1,1,3,0.04928
34,20,1,1,3,0.03264
35,20,1,1,3,0.001
36,20,1,1,3,0.04124
37,20,1,1,3,0.09853
38,20,1,1,3,0.04964
39,20,1,1,2,3.59679
40,20,1,1,3,0.47156
41,20,1,1,3,0.06935
42,20,1,1,3,0.01551
43,20,1,1,3,0.01975
1,21,1,1,3,0.34048
2,21,1,1,3,0.096
3,21,1,1,1,1.82444
4,21,1,1,3,0.34558
5,21,1,1,3,0.001
6,21,1,1,3,0.07132
7,21,1,1,3,0.02265
8,21,1,1,3,0.00574
9,21,1,2,3,0.01348
10,21,1,2,3,0.02267
11,21,1,1,3,0.2521
12,21,1,1,3,0.00381
13,21,1,1,3,0.52956
14,21,1,2,2,1.07686
15,21,1,2,3,0.06198
16,21,1,1,1,0.64424
17,21,1,1,3,0.04857
18,21,1,1,1,0.32775
19,21,1,1,3,0.00574
20,21,1,1,3,0.00276
21,21,1,2,2,2.47854
22,21,1,1,3,0.02201
23,21,1,1,3,0.16823
24,21,1,1,3,0.1297
25,21,1,1,3,0.001
26,21,1,1,1,0.30132
27,21,1,1,3,0.02092
28,21,1,2,2,6.72934
29,21,1,1,3,0.00627
30,21,1,1,3,0.00327
31,21,1,1,3,0.00763
32,21,1,1,3,0.00614
33,21,1,1,3,0.001
34,21,1,1,3,0.00922
35,21,1,1,3,0.001
36,21,1,1,3,0.00453
37,21,1,1,3,0.27852
38,21,1,1,3,0.15819
39,21,1,1,3,0.01489
40,21,1,1,3,0.25349
41,21,1,1,1,0.86654
42,21,1,1,3,0.05559
43,21,1,1,3,0.01762
1,22,1,1,3,0.04822
2,22,1,1,3,0.48847
3,22,1,1,2,56.708
4,22,1,1,3,0.05964
5,22,1,1,3,0.00137
6,22,1,1,3,0.03775
7,22,1,1,3,0.01215
8,22,1,2,3,0.07469
9,22,1,1,3,0.01776
10,22,1,2,1,1.76981
11,22,1,2,3,0.12824
12,22,1,1,3,0.04187
13,22,1,2,3,0.16847
14,22,1,2,3,0.02171
15,22,1,2,3,0.04966
16,22,1,2,3,0.19393
17,22,1,1,3,0.31972
18,22,1,1,1,2.14608
19,22,1,1,3,0.01134
20,22,1,2,3,0.34045
21,22,1,2,2,205.981
22,22,1,1,3,0.01784
23,22,1,1,3,0.12829
24,22,1,2,3,0.02339
25,22,1,1,3,0.00966
26,22,1,1,3,0.01519
27,22,1,2,3,0.00538
28,22,1,1,3,0.28794
29,22,1,1,3,0.0498
30,22,1,1,3,0.00484
31,22,1,1,3,0.02532
32,22,1,1,3,0.001
33,22,1,1,3,0.00368
34,22,1,1,3,0.01119
35,22,1,1,3,0.01007
36,22,1,1,3,0.00929
